domena,ID reg,ID drzitela,Stav domeny,NS1,NS2,NS3,NS4,datum exspiracie
storea.sk,ELBI-0002,STOR-0029,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.02.2020
strankynakluc.sk,ISKI-0001,FORPSI-S667558,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,09.06.2020
stratyanalezy.sk,ELBI-0002,MVMT-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.11.2019
strechy-bugar.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.04.2020
stredovekedni.sk,ELBI-0002,DOTJ-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.04.2020
strelnica-sielnica.sk,ELBI-0002,ELB-9QW6OQIJNBZK,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.05.2020
strelnica-zvolen.sk,ELBI-0002,SINE-0009,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.01.2020
stremy.sk,ELBI-0002,QINT-0003,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,30.04.2020
strkopieskygalanta.sk,ELBI-0002,ELB-GGZOP4KF2OQ3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.01.2020
strojceknavlasy.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.07.2020
strojcekpredospelych.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.07.2019
stropkoviani.sk,ELBI-0002,ELB-0NVY9VL5XL4N,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.04.2020
stropkovska.sk,ELBI-0002,ELB-PANDJP9JJLNJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.12.2019
stropkovska13.sk,ELBI-0002,ELB-7VKUEA895IPZ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.12.2019
studenttv.sk,TECH-0064,TECH-0064,OK,ns.intrak.sk,ns2.intrak.sk,,,14.11.2020
studuj-techniku.sk,ISKI-0001,FORPSI-S532811,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,09.06.2020
studujvedu.sk,UNIV-0040,UNIV-0040,OK,ns.ukf.sk,ns2.ukf.sk,ns3.ukf.sk,,26.01.2029
stuff.sk,STUF-0001,MARE-0387,OK,ns1.stuffnet.sk,ns2.stuffnet.sk,,,10.11.2019
stvorkolkovecentrum.sk,ELBI-0002,QUAD-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.08.2019
stylebeton.sk,ISKI-0001,ZOLT-0157,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,26.06.2020
stylmejker.sk,ELBI-0002,WS-1777,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.01.2020
stylmejkerka.sk,ELBI-0002,WS-1778,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.12.2019
stylnamieru.sk,ELBI-0002,WS-1775,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.10.2019
stylovehodinky.sk,ELBI-0002,MIRO-1414,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.08.2019
subhoster.sk,ELBI-0002,ELBI-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.07.2019
sucasnytanec.sk,ELBI-0002,OCIC-0034,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.10.2019
success.sk,AARI-0002,WY-80946,OK,ns.webglobe.sk,ns2.webglobe.sk,ns3.webglobe.sk,,24.05.2020
suda.sk,GRAN-0063CZ,sub_934002,OK,ns1.adminator.cz,ns2.adminator.cz,ns3.adminator.cz,,22.07.2019
sudolska.sk,ELBI-0002,ELB-7L2EOW944U8L,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.11.2019
sudolsky.sk,ELBI-0002,ELB-9WB7MCHEWIH3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.06.2020
sundistribution.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.10.2019
sunflower-ds.sk,ELBI-0002,SUNF-0007,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,24.09.2019
super-deal.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.01.2020
superaffiliate.sk,ELBI-0002,STEF-0122,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.03.2020
superdomena.sk,ELBI-0002,LADI-0650-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.02.2020
superlegalizacia.sk,ELBI-0002,ELB-QUNQNJHB397B,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.06.2020
supermanzel.sk,ELBI-0002,ELB-VPOW2IN76AV1,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.11.2019
superpobyty.sk,ELBI-0002,VLAD-1231,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.06.2019
supramax.sk,ELBI-0002,ELB-DQQV5U3ROYLR,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.03.2020
surosound.sk,ELBI-0002,SURO-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.06.2020
survivorlife.sk,ISKI-0001,MARC-0566,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,11.06.2020
suseniemuriva.sk,ISKI-0001,MAKR-0011,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,20.06.2020
sushidonaska.sk,ELBI-0002,JSWO-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.05.2020
sutinsky.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.07.2019
svadbavhumne.sk,ELBI-0002,ELB-33VSUIYZHMXB,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.10.2019
svadbavkastieli.sk,ELBI-0002,ELB-48MZD2EY4P01,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.03.2020
svadbazlasky.sk,ELBI-0002,GRAN-0055,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.06.2019
svajciarska-firma.sk,ELBI-0002,ELB-L5828TXVV8O2,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.11.2019
svamix.sk,ELBI-0002,ELB-40SN2I6HHF3Z,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.03.2020
svatyjur.sk,ELBI-0002,MEST-0126,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.08.2019
svb-rubanisko3-2.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.03.2020
svetglobusov.sk,ELBI-0002,JSWO-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.06.2020
svethrncov.sk,ELBI-0002,ELB-C9DPZ45FKVPL,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.10.2019
svetluskashop.sk,ELBI-0002,ELB-045L17UOGPAS,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,02.10.2019
svetmaciek.sk,UXSO-0001,H691257,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,26.02.2020
svetpiva.sk,ELBI-0002,IGOR-0459,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.10.2019
svetubytovania.sk,ELBI-0002,VKOB-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.09.2019
sviki-agro.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.08.2019
svsd.sk,ELBI-0002,SWSD-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.02.2020
sws-distribution.sk,ELBI-0002,SWSD-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.09.2019
swsd.sk,ELBI-0002,SWSD-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.03.2020
swsdistribution.sk,ELBI-0002,SWSD-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.04.2020
symphytum.sk,ELBI-0002,MILA-0860,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,18.07.2019
synergic.sk,ELBI-0002,ELB-HCKKFBRJVH5N,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.06.2020
szatmari.sk,ISKI-0001,IVAN-0766,OK,ns.forpsi.net,ns.forpsi.us,ns.forpsi.cz,,18.06.2020
szlomasport.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,12.03.2020
sztps.sk,ELBI-0002,SLOV-0095-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.04.2020
t-glass.sk,ELBI-0002,TGLS-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.02.2020
t-med.sk,ELBI-0002,EFFE-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.09.2019
tacho-ga.sk,ELBI-0002,AINF-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.05.2020
tacit.sk,ELBI-0002,TONI-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.01.2020
tajba.sk,ELBI-0002,TAJB-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.09.2019
tajomstvomyslienok.sk,ELBI-0002,MARI-1514,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.06.2019
tajs.sk,ELBI-0002,VLAD-1231,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.10.2019
talentbase.sk,ISKI-0001,RECR-0001-4623,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,16.06.2024
tallos.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.01.2020
tamchcemist.sk,ELBI-0002,ELB-H3KREBGQG1UO,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.02.2020
tamon.sk,ELBI-0002,MART-2521-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.09.2019
tandem4000.sk,ELBI-0002,GABR-0565,OK,ns.inetadmin.sk,ns.inetadmin.eu,ns.inetadmin.cz,,17.08.2019
tardoskedd.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.11.2019
task.sk,WEBS-0001,JNFE-0002,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,18.05.2020
tatrafit.sk,ELBI-0002,NEOS-0007,OK,ns.inetadmin.cz,ns.inetadmin.eu,ns.inetadmin.sk,,19.10.2019
tatrament.sk,ELBI-0002,NEOS-0007,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.04.2020
tatranskyprofilpredaj.sk,ELBI-0002,ELB-Q3JA6J39Q4WH,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.04.2020
tatrasmusicstudio.sk,WEBS-0001,WS-15844,OK,hope.ns.cloudflare.com,jason.ns.cloudflare.com,,,19.07.2019
tatrovka.sk,ISKI-0001,BCRB-0002,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,16.06.2019
tatryhotel.sk,ISKI-0001,MARI-1959,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,06.07.2020
taxgroup.sk,ELBI-0002,IBGR-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.08.2019
taxhouse.sk,ELBI-0002,ELB-CDH607ZZMAIZ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.02.2020
taxilucenec.sk,ELBI-0002,ELB-FUW2RCMESKHF,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.04.2020
taxitaxizilina.sk,ELBI-0002,ELB-DLLI24ODK5OC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.02.2020
tdb.sk,ELBI-0002,IGOR-0459,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.06.2020
tdmontaze.sk,ELBI-0002,TDMO-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.02.2020
tebar.sk,ISKI-0001,TEBA-0004,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,10.07.2020
technologies.sk,ELBI-0002,TECH-0067,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.09.2019
technometal.sk,ELBI-0002,TECH-0023,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.06.2020
technouniverzum.sk,ELBI-0002,DOTJ-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.07.2019
technovis.sk,ELBI-0002,RADO-0596,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.04.2020
techsupport.sk,ELBI-0002,ELB-OBGPYWAKIZ4G,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.06.2019
tecprom.sk,ELBI-0002,TECP-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.04.2020
tehlovefasadymc.sk,ELBI-0002,ELB-WS28929ID0BU,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.04.2020
teleosetrovatelstvo.sk,UNIV-0040,UNIV-0040,OK,ns.ukf.sk,ns2.ukf.sk,ns3.ukf.sk,,17.02.2020
temeo.sk,ELBI-0002,ELB-D5NY0EJA6JSN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.09.2019
tensenses.sk,ELBI-0002,ELB-0K1F6R9K9K5A,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.08.2019
teral.sk,ELBI-0002,TERA-0017,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.09.2019
terametal.sk,ELBI-0002,ELB-20U4SSMMP6M5,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.06.2019
terasy-pristresky.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.11.2019
terezaklizanova.sk,ISKI-0001,FORPSI-S667919,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,13.06.2020
termolisy.sk,ELBI-0002,DTTR-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.05.2020
termoviziask.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.12.2019
terraclarity.sk,ELBI-0002,TERR-0033-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.06.2019
terroir.sk,UXSO-0001,H691261,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,20.05.2020
ters.sk,ISKI-0001,PCEX-0003,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,18.06.2019
testlab.sk,ELBI-0002,ELB-BKABTNH223P6,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.03.2020
testosterons.sk,ELBI-0002,ELB-MRJ5BTNLU61S,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.11.2019
testovacia.sk,WEBS-0001,WS-5066,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,24.07.2019
tewa.sk,ELBI-0002,ELB-VUIRD94C4OMQ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.09.2019
text-link.sk,ZONE-0002,ZONERSK-1001853,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,10.03.2020
textlink.sk,ZONE-0002,ZONERSK-1001856,OK,ns1.regzone.cz,ns1.regzone.info,ns1.regzone.de,,26.10.2019
texty.sk,ELBI-0002,MERC-0035-3959,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,02.10.2019
thajmasaze.sk,ELBI-0002,ELB-R0AQQKC9QSWR,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.03.2020
thebabyone.sk,ELBI-0002,DOTJ-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.02.2020
thebackstep.sk,ELBI-0002,MVMT-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.09.2019
thestyle.sk,ELBI-0002,MULT-0081,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.07.2019
thinline.sk,GRAN-0063CZ,sub_082372,OK,ns1.thinline.cz,ns2.thinline.cz,ns3.cesky-hosting.eu,,06.04.2020
thipsabai.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.06.2019
thm.sk,ELBI-0002,ELB-C2N2KV3IVA7G,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.04.2020
tic-roznava.sk,ELBI-0002,ELB-PXMKRJXAWRWL,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.02.2020
ticketmedia.sk,WEBS-0001,WS-69023,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,09.08.2019
tigermedia.sk,ELBI-0002,MIRO-1586,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.08.2019
tik-roznava.sk,ELBI-0002,ELB-T9LYJ263BSPF,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.02.2020
tiliadesign.sk,ELBI-0002,IBUL-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.05.2020
timis.sk,ELBI-0002,TIMI-0003-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,30.03.2020
tipermesiaca.sk,ELBI-0002,MULT-0081,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.08.2019
tiphardware.sk,ISKI-0001,MRIA-0395,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,06.07.2020
tipovaniecezinternet.sk,ELBI-0002,MULT-0081,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.08.2019
tipovaniezapasov.sk,ELBI-0002,MULT-0081,OK,ns.inetadmin.eu,,,,13.09.2019
tjdynamo.sk,ELBI-0002,ELB-8BZQ7OV653BJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.06.2020
tkacautoskola.sk,ELBI-0002,ELB-TRE2EXIGG7QC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.06.2020
tkkbs.sk,QDIG-0003,KONF-0001,OK,cheryl.ns.cloudflare.com,evan.ns.cloudflare.com,,,03.02.2020
tkrum.sk,ISKI-0001,PAVE-0161,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,14.06.2020
tkvsro.sk,ELBI-0002,TKVI-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.02.2020
tlaciarentriciek.sk,ELBI-0002,ELB-RP8F8H1B1NDM,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.02.2020
tlmice.sk,ELBI-0002,ESAT-0004,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.12.2019
tmcservis.sk,ELBI-0002,TMCS-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.03.2020
tmed.sk,ELBI-0002,EFFE-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.09.2019
tobacco.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,15.03.2020
tole.sk,ISKI-0001,TOLE-0003,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.us,05.06.2020
toleranciano.sk,ELBI-0002,TOLE-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.08.2019
tomasgibej.sk,ELBI-0002,STEF-0122,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.01.2020
tomasikovo.sk,ELBI-0002,OBEC-1066,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.05.2020
tomaskovic.sk,ELBI-0002,MILA-1519,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.10.2019
tomasvalchar.sk,ELBI-0002,ELB-GZ1IJ3X6WCRT,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.04.2020
tompa.sk,ELBI-0002,ATTI-0110,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.03.2020
tonercentrum.sk,ISKI-0001,BARA-0010,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,ns.forpsi.cn,10.06.2020
tonersystem.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.05.2020
top-cestovka.sk,ISKI-0001,GAMA-0021,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,18.06.2020
top-protein.sk,ELBI-0002,ELB-FHHU4AH7NUMN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.10.2019
top-travel.sk,ISKI-0001,GAMA-0021,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,18.06.2020
topanky-eshop.sk,ELBI-0002,ELB-0M36HSU1TPN5,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.01.2020
topfony.sk,ELBI-0002,ELB-O6GIN64RYF16,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.08.2019
topkliniky.sk,ELBI-0002,ONEJ-0362,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,02.03.2020
topks.sk,ELBI-0002,TOPK-0011,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.12.2019
toppozicovna.sk,ELBI-0002,ELB-WQI5IJ33FA0A,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.05.2020
toprestaurant.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.07.2019
topserver.sk,REG-379549,REG-379549,OK,ns2.webdom.sk,ns3.webdom.sk,,,05.08.2019
topvino.sk,QDIG-0003,MARC-0509,OK,ns1.q7.sk,ns2.q7.sk,,,04.11.2019
torvo.sk,ELBI-0002,EFFE-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.12.2019
tosablack.sk,ELBI-0002,ELB-NQVO6MEXQMAC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,26.07.2019
toscacafe.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.10.2019
total-naradie.sk,ISKI-0001,FORPSI-S43994,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,13.06.2021
totalhockeymanagement.sk,ELBI-0002,ELB-QN4LZE7LW7W4,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.04.2020
totalnaradie.sk,ISKI-0001,FORPSI-S43994,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,13.06.2021
totofoto.sk,ELBI-0002,ZUZA-0784,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,23.09.2019
touch-it.sk,ELBI-0002,TONI-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.01.2020
tourbus.sk,ELBI-0002,ELB-MVVCNEVJ2YDT,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.08.2019
traceur.sk,ELBI-0002,ONEJ-0362,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.03.2020
trailslash.sk,WEBG-0001,WY-103952,OK,ns1.trailslash.com,ns2.trailslash.com,ns3.trailslash.com,ns4.trailslash.com,29.08.2019
traktorove-diely.sk,ELBI-0002,ELB-GV6EO7RE0SEQ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.04.2020
tramtaria.sk,ELBI-0002,TRAM-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,02.10.2019
transroute.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.03.2020
traveltv.sk,ELBI-0002,ELB-VXUQO6YOV8KT,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.09.2019
travert.sk,ELBI-0002,VIRT-0023,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.10.2019
travsupsys.sk,ISKI-0001,LUDK-0001,OK,ns.forpsi.net,ns.forpsi.it,ns.forpsi.cz,,23.01.2020
treetherm.sk,ELBI-0002,ELB-QWD6U5ZDY78S,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.03.2020
treger.sk,ELBI-0002,ELB-EIXM2PSXRWZ4,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.11.2019
trendysperk.sk,ELBI-0002,ELB-I29RZT8GFFSD,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.10.2019
trescak.sk,ELBI-0002,ELB-XAKV5T3QVQS7,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.04.2020
trhovahradska.sk,ELBI-0002,OBEC-1499,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.01.2020
